P1,P2,K,selIndex,fhbIndex,UBonus,UC
AGS 3022,SCLA18WF0712-12,-1.62860529631027e-4,1.1240379456096163,0.53086863492654,0.687736149330317,1.8117740949399335
AGS 3022,TX20D5143,0.0524283473492071,1.2307576487314873,0.7952320629574752,0.651679279608621,1.8824369283401083
AGS 3022,376_15,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,ARS19W0318,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,IL17-8930,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,LA16009BSP-31-4-1,-0.135976843726389,0.530056455480534,0.2666752429118175,0.687736149330317,1.217792604810851
AGS 3022,LANC19-12-5-48  *FHB5A,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,NC13217-W2111,-0.33398735991514,0.5033564187673238,0.006724942102290368,0.687736149330317,1.1910925680976407
AGS 3022,NC15305-43,-0.310672116667938,0.43227148263286125,-0.49655926266915473,0.687736149330317,1.1200076319631782
AGS 3022,NC21-12732,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,NC22-5229,-0.0590614180288086,0.40617103182187836,0.8023492581607595,0.687736149330317,1.0939071811521954
AGS 3022,UX2069-2-2,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,LA23001,-0.172773098059574,0.3327792832241279,-0.17880649572339685,0.687736149330317,1.020515432554445
AGS 3022,LA23004,-0.188651387694262,0.49601788489740073,-0.08237539899731179,0.687736149330317,1.1837540342277177
AGS 3022,LA23014,-0.293694871046909,0.003588828962168944,-0.027796841521888063,0.687736149330317,0.691324978292486
AGS 3022,LA23015,-0.146264690553178,0.6726313593247915,-0.031413296428701984,0.687736149330317,1.3603675086551084
AGS 3022,LA23016,-0.163698078377789,0.6934729744035973,0.3458568144814057,0.687736149330317,1.3812091237339144
AGS 3022,LA23018,-0.179576368012477,0.7034965118946965,0.4422879112074908,0.687736149330317,1.3912326612250134
AGS 3022,LA23022,-0.196048300905943,0.4587600396053988,-0.32905313141245207,0.687736149330317,1.146496188935716
AGS 3022,LA23023,-0.182175736852888,1.0827815782510886,0.17108736574891154,0.687736149330317,1.7705177275814057
AGS 3022,LA23024,-0.315683534622331,0.7037011595105228,0.16230359217814433,0.687736149330317,1.3914373088408398
AGS 3022,LA23025,-0.284619851365124,0.41953087188479093,0.49686646868291445,0.687736149330317,1.107267021215108
AGS 3022,LA23026,-0.284619851365124,0.41953087188479093,0.49686646868291445,0.687736149330317,1.107267021215108
AGS 3022,LA23030,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,LA23031,-0.155336058333969,0.42148682329224874,-0.11260500328937025,0.687736149330317,1.1092229726225658
AGS 3022,LA23032,0.0791559100845233,0.5392621742254768,0.8407210850367773,0.6332977685320502,1.172559942757527
AGS 3022,LA23033,0.714080248254846,0.9299203694715674,0.12253305927676714,0.19663734908269243,1.12655771855426
AGS 3022,LA23034,0.714080248254846,0.9299203694715674,0.12253305927676714,0.19663734908269243,1.12655771855426
AGS 3022,LA23038,0.84542810410448,0.5712784047441755,-0.626884445008082,0.10630468047787156,0.677583085222047
AGS 3022,LA23043,0.808731507274595,0.9925502627060097,0.25990259541062516,0.1315422566751838,1.1240925193811935
AGS 3022,LA23046,-0.0875244778331377,0.9905431237214484,0.3084569018827695,0.687736149330317,1.6782792730517655
AGS 3022,LA23048,-0.0690468193580391,0.6100420330403643,0.4832263506152637,0.687736149330317,1.2977781823706813
AGS 3022,LA23050,-0.238590459057933,0.5602619493747912,0.17251790535905964,0.687736149330317,1.2479980987051082
AGS 3022,LA23051,-0.243644272373812,0.6984302134849433,0.21490911992082573,0.687736149330317,1.3861663628152603
AGS 3022,LA23053,0.0101090907264842,0.6977352258220559,1.0525981795616266,0.6807837622008539,1.3785189880229098
AGS 3022,LA23061,-0.163204691003387,1.1752887403990397,0.060076329053211655,0.687736149330317,1.8630248897293566
AGS 3022,LA23063,-0.0482285121628422,0.34485454716730474,-0.30712959307735843,0.687736149330317,1.0325906964976217
AGS 3022,LA23070,0,0.4803708966465253,0.2713492560904143,0.687736149330317,1.1681070459768423
AGS 3022,LA23074,-0.0323502225281543,0.2120997271344084,-0.4035606898034435,0.687736149330317,0.8998358764647254
AGS 3022,LA23080,-0.155336058333969,0.42148682329224874,-0.11260500328937025,0.687736149330317,1.1092229726225658
AGS 3022,LA23081,-0.195787590577711,0.4545925190060784,0.31332344684588004,0.687736149330317,1.1423286683363953
AGS 3022,LA23082,-0.169543639699894,0.36972959345247014,-0.039359189165789774,0.687736149330317,1.0574657427827872
AGS 3022,LA23083,-0.169543639699894,0.36972959345247014,-0.039359189165789774,0.687736149330317,1.0574657427827872
AGS 3022,LA23085,-0.120921772987335,0.1606937087416438,0.422358910291923,0.687736149330317,0.8484298580719608
AGS 3022,LA23096,-0.0893399416628299,0.5362448161376056,0.24774225100823033,0.687736149330317,1.2239809654679226
AGS 3022,LA23104,-0.0991776555310032,0.6568761311539733,0.09163951791897208,0.687736149330317,1.3446122804842902
AGS 3022,LA23110,-0.19810109400797,0.652033909449553,0.12761306669364134,0.687736149330317,1.33977005877987
AGS 3022,LA23116,-0.19810109400797,0.652033909449553,0.12761306669364134,0.687736149330317,1.33977005877987
AGS 3022,LA23118,-0.372698547023743,0.5567536257264958,-0.14070416400079666,0.687736149330317,1.2444897750568127
AGS 3022,LA23121,-0.319022866995305,0.3084899558739167,0.27862272089515006,0.687736149330317,0.9962261052042337
AGS 3022,LA23123,-0.0323502225281543,0.2120997271344084,-0.4035606898034435,0.687736149330317,0.8998358764647254
AGS 3022,LA23124,0.84542810410448,0.5712784047441755,-0.626884445008082,0.10630468047787156,0.677583085222047
AGS 3022,LA23131,-0.0323502225281543,0.2120997271344084,-0.4035606898034435,0.687736149330317,0.8998358764647254
AGS 3022,LA23132,-0.0323502225281543,0.2120997271344084,-0.4035606898034435,0.687736149330317,0.8998358764647254
AGS 3022,LA23133,-0.201893862228048,0.1350166586542717,-0.7142691350596475,0.687736149330317,0.8227528079845887
AGS 3022,LA23135,-0.153271995515489,-0.07877554556773303,-0.25255103560193476,0.687736149330317,0.608960603762584
AGS 3022,LA23141,-0.0102298559771708,0.7660156769669051,0.6707437087308572,0.687736149330317,1.4537518262972222
AGS 3022,LA23148,-0.191250756534673,0.5907975568042289,-0.353575944455891,0.687736149330317,1.2785337061345459
AGS 3022,LA23149,-0.0931912127693275,0.9658167500763886,-0.07066951109795964,0.687736149330317,1.6535528994067055
AGS 3022,LA23152,-0.0508278810032529,0.565297833000929,-0.5783301385359377,0.687736149330317,1.253033982331246
AGS 3022,LA23155,-0.0184776584750987,0.8000107677991274,0.09657980735792011,0.687736149330317,1.4877469171294444
AGS 3022,LA23156,-0.193075111490872,0.8972064614101134,-0.17173742333651787,0.687736149330317,1.5849426107404305
AGS 3022,LA23166,-0.307321514578511,0.4925723021885268,-0.2961582255926316,0.687736149330317,1.1803084515188438
AGS 3022,LA23167,-0.321529095944436,0.3859101869601916,-0.22291241146905116,0.687736149330317,1.0736463362905087
AGS 3022,LA23169,-0.272907229231877,0.3002701923599882,0.23880568798866164,0.687736149330317,0.9880063416903052
AGS 3022,LA23179,-0.0226117733701423,0.5932782278540816,0.5092431233601863,0.687736149330317,1.2810143771843987
AGS 3022,LA23184,-0.1111029100793,1.109643443490817,0.46521951477886336,0.687736149330317,1.7973795928211338
AGS 3022,LA23200,0,0.6294183430293465,0.3229530152643282,0.687736149330317,1.3171544923596636
AGS 3022,LA23208,0,0.5735631008443132,0.14148344680033362,0.687736149330317,1.26129925017463
AGS 3022,LA23263,0.877778326632634,0.8700333558966689,0.04802550088577576,0.08405626300638006,0.9540896189030489
AGS 3022,LA23268,-0.169543639699894,0.36972959345247014,-0.039359189165789774,0.687736149330317,1.0574657427827872
AGS 3022,LA23269,-0.120921772987335,0.1606937087416438,0.422358910291923,0.687736149330317,0.8484298580719608
AGS 3022,LA23279,-0.319034136711758,0.7042576337442098,-0.03809744489837884,0.687736149330317,1.3919937830745268
AGS 3022,LA23280,0.722442268298665,0.7187915121495714,-0.3359287584940088,0.1908864856171334,0.9096779977667048
AGS 3022,LA23283,-0.353437152341939,0.5007920657024554,-0.25634119268614325,0.687736149330317,1.1885282150327723
AGS 3022,LA23288,-0.155336058333969,0.42148682329224874,-0.11260500328937025,0.687736149330317,1.1092229726225658
AGS 3022,LA23289,-0.35112364891168,0.46537717834669096,-0.07063081253390445,0.687736149330317,1.153113327677008
AGS 3022,LA23296,-0.195787590577711,0.4545925190060784,0.31332344684588004,0.687736149330317,1.1423286683363953
AGS 3022,LA23300,-0.333241718077682,0.6525004039044313,0.03514836922520165,0.687736149330317,1.3402365532347482
AGS 3022,LA23303,-0.113385236896927,0.6051189013141948,0.1648853320425526,0.687736149330317,1.2928550506445118
AGS 3022,LA23306,-0.192155413070036,0.46989027882150836,0.19853467810398223,0.687736149330317,1.1576264281518254
AGS 3022,LA23307,-0.258963498766366,0.8114616550070727,-0.4556092082975578,0.687736149330317,1.4991978043373897
AGS 3022,LA23308,-0.365331230277604,0.4136199485069124,0.0026150015896759943,0.687736149330317,1.1013560978372294
AGS 3022,LA23309,-0.344141092715667,0.46692528706345615,-0.30767641986022776,0.687736149330317,1.154661436393773
